lon,lat,dune_length,dune_volume
-157.7426758,-41.3515625,205.5480479,811236.1666
-157.7426758,-41.3515625,290.6888371,1665795.935
-157.7426758,-41.3515625,456.4263358,5593817.138
-157.7426758,-41.3515625,226.7708094,1068096.255
-157.7426758,-41.3515625,375,1189633.504
-157.7426758,-41.3515625,316.9384798,1256139.472
-157.7426758,-41.3515625,184.4586675,207909.7725
-157.7426758,-41.3515625,191.637679,287319.3588
-157.7426758,-41.3515625,270.0462923,765976.2378
-157.7426758,-41.3515625,251.0975906,814250.8903
-157.7426758,-41.3515625,270.4163457,754253.0056
-157.7426758,-41.3515625,127.7693234,113074.4808
-157.7426758,-41.3515625,203.039405,492756.8192
-157.7426758,-41.3515625,142.126704,202440.7241
-157.7426758,-41.3515625,277.353565,705073.1496
-157.7426758,-41.3515625,239.2697223,699360.2277
-157.7426758,-41.3515625,230.4886114,593531.1266
-157.7426758,-41.3515625,273.9069185,2219834.971
-157.7426758,-41.3515625,244.1823089,583548.0764
-157.7426758,-41.3515625,335.0373114,975167.4893
-157.7426758,-41.3515625,350.8917212,3347666.866
-157.7426758,-41.3515625,180.69311,352506.1767
-157.7426758,-41.3515625,371.6517187,1854141.585
-157.7426758,-41.3515625,286.4000698,868135.8755
-157.7426758,-41.3515625,346.6987165,488793.3182
-157.7426758,-41.3515625,282.577423,1580696.044
-157.7426758,-41.3515625,338.6000591,1258270.188
-157.7426758,-41.3515625,320.1562119,1186826.767
-157.7426758,-41.3515625,260.7680962,468452.8776
-157.7426758,-41.3515625,234.3608329,301611.6639
-157.7426758,-41.3515625,226.1083811,1043967.607
-157.7426758,-41.3515625,337.1201566,4579799.137
-157.7426758,-41.3515625,304.0148023,919928.8204
-157.7426758,-41.3515625,425.1176308,424068.796
-157.7426758,-41.3515625,241.9194081,381121.5501
-157.7426758,-41.3515625,393.6051321,1337868.383
-157.7426758,-41.3515625,358.4689666,1518405.539
-157.7426758,-41.3515625,305.1638904,1077822.805
-157.7426758,-41.3515625,302.6962174,741811.3512
-157.7426758,-41.3515625,219.8294794,362208.362
-157.7426758,-41.3515625,365.5475345,955511.9371
-157.7426758,-41.3515625,287.445647,1351380.875
-157.7426758,-41.3515625,399.0613988,4035585.355
-157.7426758,-41.3515625,251.4458192,327880.0053
-157.7426758,-41.3515625,243.8237068,877726.9436
-157.7426758,-41.3515625,252.2399651,300738.283
-157.7426758,-41.3515625,278.6574959,1050880.094
-157.7426758,-41.3515625,110.1135777,258335.3837
-157.7426758,-41.3515625,324.422564,2685206.916
-157.7426758,-41.3515625,338.6000591,808582.8982
-157.7426758,-41.3515625,225.6102835,299495.7649
-157.7426758,-41.3515625,250,516649.6996
-157.7426758,-41.3515625,222.7666941,518129.0057
-157.7426758,-41.3515625,193.0025907,231590.4126
-157.7426758,-41.3515625,213.6000936,351723.2365
-157.7426758,-41.3515625,183.0983342,81366.88285
-157.7426758,-41.3515625,157.876534,267917.3243
-157.7426758,-41.3515625,385.5191305,1441072.497
-157.7426758,-41.3515625,263.865496,882825.6421
-157.7426758,-41.3515625,224.7220505,526996.0692
-157.7426758,-41.3515625,325.7299495,1119551.039
-157.7426758,-41.3515625,239.0083681,1210528.403
-157.7426758,-41.3515625,313.2491022,1882236.572
-157.7426758,-41.3515625,225,980016.1261
-157.7426758,-41.3515625,263.1539473,564430.736
-157.7426758,-41.3515625,422.9952718,2777816.791
-157.7426758,-41.3515625,257.3907535,1014946.445
-157.7426758,-41.3515625,366.2308015,1846978.417
-157.7426758,-41.3515625,276.0887538,1024254.818
-157.7426758,-41.3515625,291.2043956,1473581.157
-157.7426758,-41.3515625,217.0829335,725099.0248
-157.7426758,-41.3515625,342.5273712,1881885.058
-157.7426758,-41.3515625,233.0772404,296977.217
-157.7426758,-41.3515625,248.2438317,1119122.838
-157.7426758,-41.3515625,212.8966886,764202.6577
-157.7426758,-41.3515625,287.445647,1322961.786
-157.7426758,-41.3515625,276.8122107,542485.2489
-157.7426758,-41.3515625,243.8237068,604117.7083
-157.7426758,-41.3515625,324.2298567,1327603.034
-157.7426758,-41.3515625,169.7792685,225592.8847
-157.7426758,-41.3515625,234.7871376,846714.4207
-157.7426758,-41.3515625,276.6315239,1197689.135
-157.7426758,-41.3515625,264.1968963,500602.8912
-157.7426758,-41.3515625,221.4723459,393040.8965
-157.7426758,-41.3515625,221.4723459,311825.8066
-157.7426758,-41.3515625,229.4013949,399147.4464
-157.7426758,-41.3515625,266.5520587,536906.4566
-157.7426758,-41.3515625,225.4994457,1052424.455
-157.7426758,-41.3515625,287.445647,1240325.358
-157.7426758,-41.3515625,284.2973795,1499770.566
-157.7426758,-41.3515625,270.4163457,1376882.286
-157.7426758,-41.3515625,229.4013949,478829.8605
-157.7426758,-41.3515625,411.1265012,1193508.898
-157.7426758,-41.3515625,207.9663434,319761.1467
-157.7426758,-41.3515625,201.5564437,889278.8695
-157.7426758,-41.3515625,285.0438563,395827.4448
-157.7426758,-41.3515625,190.9188309,490566.4207
-157.7426758,-41.3515625,331.0966626,1119487.3
-157.7426758,-41.3515625,272.0294102,1216791.633
-157.7426758,-41.3515625,244.1311123,847445.2311
-157.7426758,-41.3515625,235.6374334,662196.0828
-157.7426758,-41.3515625,184.3908891,248377.8065
-157.7426758,-41.3515625,230.3258561,245576.699
-157.7426758,-41.3515625,251.7935662,706026.0845
-157.7426758,-41.3515625,284.6049894,839898.2831
-157.7426758,-41.3515625,327.7575323,1316351.865
-157.7426758,-41.3515625,190.3943276,317580.1091
-157.7426758,-41.3515625,252.6855754,404688.1104
-157.7426758,-41.3515625,268.0018657,881081.9499
-157.7426758,-41.3515625,414.8493703,1786933.609
-157.7426758,-41.3515625,290.0431002,959061.8308
-157.7426758,-41.3515625,211.0094785,944782.4242
-157.7426758,-41.3515625,279.7320146,592618.7377
-157.7426758,-41.3515625,277.8488798,548320.9203
-157.7426758,-41.3515625,261.7250466,469924.5452
-157.7426758,-41.3515625,418.3897704,1014376.104
-157.7426758,-41.3515625,268.0018657,561707.3159
-157.7426758,-41.3515625,240.4682931,870720.7456
-157.7426758,-41.3515625,381.3790765,3465146.733
-157.7426758,-41.3515625,248.6463352,807921.5415
-157.7426758,-41.3515625,229.0196498,377605.1576
-157.7426758,-41.3515625,365.3080892,1794775.684
-157.7426758,-41.3515625,231.9482701,589849.8637
-157.7426758,-41.3515625,209.3442142,175780.4865
-157.7426758,-41.3515625,175.855054,390378.5593
-157.7426758,-41.3515625,244.1311123,1867804.648
-157.7426758,-41.3515625,215.2324325,334572.6795
-157.7426758,-41.3515625,248.2438317,785780.0379
-157.7426758,-41.3515625,258.6986664,531226.17
-157.7426758,-41.3515625,286.9233347,1146616.932
-157.7426758,-41.3515625,259.2778432,730893.6992
-157.7426758,-41.3515625,230.4886114,391883.6382
-157.7426758,-41.3515625,148.4082208,107591.6829
-157.7426758,-41.3515625,160.0781059,478235.6467
-157.7426758,-41.3515625,170.8800749,188131.9726
-157.7426758,-41.3515625,285.3506615,678711.1943
-157.7426758,-41.3515625,145.6021978,174821.9158
-157.7426758,-41.3515625,307.7742679,750762.5837
-157.7426758,-41.3515625,125.399362,121239.4166
-157.7426758,-41.3515625,258.9401475,1135650.777
-157.7426758,-41.3515625,199.812412,539728.1454
-157.7426758,-41.3515625,300.7074991,1305365.578
-157.7426758,-41.3515625,196.0229578,133439.2471
-157.7426758,-41.3515625,246.9817807,429342.8687
-157.7426758,-41.3515625,246.221445,862330.9874
-157.7426758,-41.3515625,202.4845673,393803.9563
-157.7426758,-41.3515625,218.0022936,486676.9166
-157.7426758,-41.3515625,230.0543414,239494.3343
-157.7426758,-41.3515625,158.9024858,197455.5754
-157.7426758,-41.3515625,244.1823089,817596.896
-157.7426758,-41.3515625,98.61541462,75073.52522
-157.7426758,-41.3515625,156.5247584,175704.8983
-157.7426758,-41.3515625,251.0975906,146228.4684
-157.6176758,-39.89257813,204.0833163,254975.9961
-157.6176758,-39.89257813,295.3811098,487637.6536
-157.6176758,-39.89257813,282.931087,754416.4725
-157.6176758,-39.89257813,137.2953022,139615.2876
-157.6176758,-39.89257813,173.5655496,108735.814
-157.6176758,-39.89257813,313.2091953,421060.3498
-157.6176758,-39.89257813,370.4726711,2004524.727
-157.6176758,-39.89257813,208.9258242,247690.3745
-157.6176758,-39.89257813,146.3728117,106516.1557
-157.6176758,-39.89257813,197.2941966,453155.1761
-157.6176758,-39.89257813,272.855273,783772.5461
-157.6176758,-39.89257813,226.3846285,478318.1275
-157.6176758,-39.89257813,158.9024858,225293.416
-157.6176758,-39.89257813,145.0861813,71945.14637
-157.6176758,-39.89257813,241.3503677,259989.4021
-157.6176758,-39.89257813,197.8004044,311238.537
-157.6176758,-39.89257813,183.9836949,311763.7922
-157.6176758,-39.89257813,203.9607805,268811.5179
-157.6176758,-39.89257813,242.7447219,244582.4555
-157.6176758,-39.89257813,162.8649747,154607.2568
-157.6176758,-39.89257813,105.4751155,90851.84932
-157.6176758,-39.89257813,170.0735135,252351.731
-157.6176758,-39.89257813,159.4521872,442400.7958
-157.6176758,-39.89257813,161.4001239,389039.48
-157.6176758,-39.89257813,200.124961,161646.3977
-157.2723389,-56.92487335,289.8706608,1620403.025
-157.2723389,-56.92487335,299.7081914,1546314.3
-156.5063477,-40.71497345,271.0166047,421518.8922
-156.5063477,-40.71497345,258.11819,874347.4295
-156.5063477,-40.71497345,210.2379604,866792.6409
-156.5063477,-40.71497345,169.8528775,309169.564
-156.5063477,-40.71497345,204.2669822,605849.87
-156.5063477,-40.71497345,201.5564437,527929.4561
-156.5063477,-40.71497345,231.9482701,677897.4748
-156.5063477,-40.71497345,305.3686297,438670.4499
-156.5063477,-40.71497345,160.0781059,279021.0786
-156.5063477,-40.71497345,250,266539.8855
-155.2397461,-50.37329102,286.5745976,2566178.941
-155.2397461,-50.37329102,293.4706118,930675.937
-155.2397461,-50.37329102,288.1405907,861886.211
-155.2397461,-50.37329102,485.849771,2778817.842
-152.7153473,-46.99747467,283.9894364,1354022.368
-152.7153473,-46.99747467,331.0966626,2787375.668
-152.7153473,-46.99747467,521.9674319,5563440.013
-148.1895905,-52.99900436,264.4333564,1308417.887
-148.1895905,-52.99900436,356.2653505,1206364.209
-148.1895905,-52.99900436,378.0211634,718903.1757
-148.1895905,-52.99900436,393.8591119,692259.2691
-148.1895905,-52.99900436,314.8412298,547834.2691
-148.1895905,-52.99900436,390.5124838,1483128.98
-147.1567383,-44.18127441,360.9016487,657117.9733
-147.1567383,-44.18127441,251.0478042,1570726.847
-147.1567383,-44.18127441,189.0105817,1096160.995
-147.1567383,-44.18127441,283.2401808,1413469.966
-147.1567383,-44.18127441,259.4224354,871044.8719
-147.1567383,-44.18127441,213.6000936,314747.8736
-147.1487885,-54.2252121,394.0812099,1996230.377
-147.1487885,-54.2252121,347.3110997,726887.3461
-147.1487885,-54.2252121,340.0735215,1147559.996
-147.1487885,-54.2252121,315.6738824,799254.4601
-147.1487885,-54.2252121,256.1249695,1754396.077
-147.1487885,-54.2252121,204.0833163,360674.5192
-147.1487885,-54.2252121,207.1834936,811691.959
-147.1487885,-54.2252121,376.4306045,1693200.5
-147.1487885,-54.2252121,258.11819,733044.7913
-147.1487885,-54.2252121,180.69311,451707.698
-146.5906219,-54.47383118,284.4292531,779453.4164
-146.5906219,-54.47383118,275,1087670.464
-146.5906219,-54.47383118,272.0294102,593995.251
-146.5906219,-54.47383118,362.8015987,1751575.922
-146.5906219,-54.47383118,283.1960452,1096465.372
-145.5596161,-52.6112175,221.4158983,535748.076
-145.5596161,-52.6112175,275.4087871,1588228.118
-145.5596161,-52.6112175,240.8318916,1345609.917
-145.5596161,-52.6112175,283.5930182,795897.1884
-145.5596161,-52.6112175,456.4263358,3009197.635
-145.5596161,-52.6112175,165.6049516,276315.0571
-145.5596161,-52.6112175,151.1621646,238867.3936
-145.5596161,-52.6112175,293.9812919,1584161.561
-145.5596161,-52.6112175,314.0063694,707177.7769
-145.5596161,-52.6112175,217.3131381,690221.8927
-145.432373,-50.27746582,370.4726711,2154221.809
-145.432373,-50.27746582,279.8660394,1065342.521
-145.432373,-50.27746582,396.5476012,3560691.574
-145.432373,-50.27746582,192.418814,306683.5658
-143.5503387,-51.84583282,359.2005011,1275787.106
-143.5503387,-51.84583282,292.1044334,922741.6568
-142.0614929,-59.11257935,317.5295262,551572.7561
-142.0614929,-59.11257935,320.9750769,709695.1556
-142.0614929,-59.11257935,204.0220576,826584.8614
-142.0614929,-59.11257935,147.0544117,232589.7281
-142.0614929,-59.11257935,107.0046728,230419.5266
-142.0614929,-59.11257935,463.6000431,3606703.886
-142.0614929,-59.11257935,268.7936011,383829.6348
-142.0614929,-59.11257935,417.1630377,463319.8621
-142.0614929,-59.11257935,200.9975124,598727.0495
-142.0614929,-59.11257935,184.3908891,520570.55
-142.0614929,-59.11257935,239.2697223,532312.3371
-142.0614929,-59.11257935,231.6246964,599578.7287
-142.0614929,-59.11257935,270.1851217,325534.5214
-140.2429199,-45.29296875,304.1381265,2278800.341
-140.2429199,-45.29296875,398.151981,2527326.749
-138.3659668,-52.61328125,264.0549185,627422.72
-138.3659668,-52.61328125,353.4119409,2545470.882
-137.0666504,-44.71801758,272.855273,1103657.42
-137.0666504,-44.71801758,212.1320344,714487.992
-137.0666504,-44.71801758,232.8626204,898973.4212
-137.0666504,-44.71801758,225.0555487,931601.4801
-137.0666504,-44.71801758,210.5350327,536856.7703
-137.0666504,-44.71801758,205.9732992,601912.96
-137.0666504,-44.71801758,266.8332813,1032213.901
-137.0666504,-44.71801758,123.4908904,105989.0938
-137.0666504,-44.71801758,228.035085,871275.0874
-137.0666504,-44.71801758,264.0075756,1999909.332
-137.0666504,-44.71801758,215,999969.0358
-137.0666504,-44.71801758,210.9502311,484729.6264
-137.0666504,-44.71801758,199.0602924,674836.9756
-137.0666504,-44.71801758,230.0543414,689718.7423
-137.0666504,-44.71801758,207.1834936,555523.5988
-137.0666504,-44.71801758,280,1179311.497
-137.0666504,-44.71801758,181.7278185,434301.2693
-137.0666504,-44.71801758,243.977458,1083841.849
-137.0666504,-44.71801758,215,900332.5273
-137.0666504,-44.71801758,207.4246851,477725.9446
-137.0666504,-44.71801758,240.4163056,636112.4895
-137.0666504,-44.71801758,189.7366596,540656.7193
-137.0666504,-44.71801758,346.7708177,2008784.87
-137.0666504,-44.71801758,288.5307609,640045.928
-137.0666504,-44.71801758,237.5920874,475351.9327
-137.0666504,-44.71801758,191.637679,508259.2461
-137.0666504,-44.71801758,203.9607805,904754.1562
-137.0666504,-44.71801758,197.8004044,617718.7998
-137.0666504,-44.71801758,181.2456896,195761.1387
-137.0666504,-44.71801758,270,789223.5153
-137.0666504,-44.71801758,150,120690.5027
-137.0666504,-44.71801758,221.4158983,614989.8364
-137.0666504,-44.71801758,250,600957.7923
-137.0666504,-44.71801758,170.8800749,329497.2097
-137.0666504,-44.71801758,182.0027472,394083.6302
-137.0666504,-44.71801758,209.8809186,1233559.146
-137.0666504,-44.71801758,211.0094785,532787.7459
-137.0666504,-44.71801758,290.0431002,2652062.898
-137.0666504,-44.71801758,321.4031736,2576453.009
-137.0666504,-44.71801758,280.4460732,963597.2039
-137.0666504,-44.71801758,139.2838828,132551.3503
-137.0666504,-44.71801758,320.3513696,1133665.56
-137.0666504,-44.71801758,252.9822128,513881.189
-137.0666504,-44.71801758,286.4000698,448822.291
-134.6240234,-44.87182617,168.0773631,146178.2656
-134.6240234,-44.87182617,221.0203611,978490.938
-134.6240234,-44.87182617,225.9424706,316802.7927
-134.6240234,-44.87182617,166.5082581,210368.1376
-134.6240234,-44.87182617,173.5655496,117712.9915
-134.6240234,-44.87182617,222.7666941,464532.6787
-133.2199554,-54.79759979,346.7708177,1138239.679
-133.2199554,-54.79759979,340.147027,1346394.192
-133.2199554,-54.79759979,297.4054472,1616319.385
-133.2199554,-54.79759979,227.7059507,939114.3598
-133.2199554,-54.79759979,258.11819,765833.7245
-133.2199554,-54.79759979,223.8861318,818904.8069
-133.2199554,-54.79759979,231.6246964,936346.0688
-133.2199554,-54.79759979,271.7075634,1456426.659
-133.2199554,-54.79759979,186.681547,473034.5419
-133.2199554,-54.79759979,336.3406012,2166627.306
-133.2199554,-54.79759979,219.317122,822262.0232
-133.2199554,-54.79759979,331.0589071,2639934.12
-133.2199554,-54.79759979,243.5159132,601493.3143
-133.2199554,-54.79759979,233.2380758,2001851.989
-133.2199554,-54.79759979,283.7692725,1187360.273
-133.2199554,-54.79759979,308.0990101,1630008.774
-133.2199554,-54.79759979,115,91971.9799
-133.2199554,-54.79759979,228.4731932,948306.6711
-133.2199554,-54.79759979,297.4054472,1103664.369
-133.2199554,-54.79759979,215.8703314,834867.5845
-133.2199554,-54.79759979,163.2482772,304065.155
-133.2199554,-54.79759979,172.4093965,311574.4996
-133.2199554,-54.79759979,229.0196498,1057812.455
-133.2199554,-54.79759979,148.492424,165402.7382
-133.2199554,-54.79759979,352.0298283,2213238.097
-133.2199554,-54.79759979,308.4234103,1037779.391
-133.2199554,-54.79759979,91.92388155,64218.88039
-133.2199554,-54.79759979,143.9618005,242527.0408
-133.2199554,-54.79759979,175,533069.3564
-133.2199554,-54.79759979,258.6986664,1459345.246
-133.2199554,-54.79759979,188.4807682,572683.0386
-133.2199554,-54.79759979,203.5313244,425990.6062
-133.2199554,-54.79759979,349.2849839,2131022.778
-133.2199554,-54.79759979,294.1513216,1504768.408
-133.2199554,-54.79759979,319.882791,2427249.137
-133.2199554,-54.79759979,315.03968,1726352.876
-133.2199554,-54.79759979,240.0520777,1034282.931
-133.2199554,-54.79759979,291.2473176,1717043.917
-133.2199554,-54.79759979,247.0323865,1348587.467
-133.2199554,-54.79759979,304.1381265,2003519.339
-133.2199554,-54.79759979,242.5386567,823873.8207
-133.2199554,-54.79759979,174.9285568,302683.2432
-133.2199554,-54.79759979,401.4037867,4054626.517
-133.2199554,-54.79759979,278.6574959,810636.6188
-133.2199554,-54.79759979,463.9234851,3215075.591
-133.2199554,-54.79759979,182.0027472,425338.1827
-133.2199554,-54.79759979,255.5386468,1073991.067
-133.2199554,-54.79759979,212.7204739,658150.8269
-133.2199554,-54.79759979,310.04032,1987271.635
-133.2199554,-54.79759979,421.7226577,3576176.486
-133.2199554,-54.79759979,259.4224354,1679958.334
-133.2199554,-54.79759979,266.1766331,1649357.887
-133.2199554,-54.79759979,406.7247226,2958918.552
-133.2199554,-54.79759979,306.1045573,2889876.598
-133.2199554,-54.79759979,445.1123454,4288326.151
-133.2199554,-54.79759979,398.8107321,4234912.67
-133.2199554,-54.79759979,304.3846251,1250188.094
-133.2199554,-54.79759979,302.0347662,1537496.251
-133.2199554,-54.79759979,216.3330765,844532.905
-133.2199554,-54.79759979,269.2582404,1165682.328
-133.2199554,-54.79759979,322.0636583,2234286.909
-133.2199554,-54.79759979,440,2522568.399
-133.2199554,-54.79759979,258.069758,1051731.592
-133.2199554,-54.79759979,302.2002647,1673541.146
-133.2199554,-54.79759979,272.8094573,1257460.917
-133.2199554,-54.79759979,255.5386468,1230250.755
-133.2199554,-54.79759979,268.3281573,1388559.878
-133.2199554,-54.79759979,239.6351393,1031834.372
-133.2199554,-54.79759979,253.0316186,1006876.418
-133.2199554,-54.79759979,266.2705391,926104.2356
-133.2199554,-54.79759979,240.8318916,1070178.063
-133.2199554,-54.79759979,228.9650628,636915.6114
-133.2199554,-54.79759979,257.3907535,1200186.598
-133.2199554,-54.79759979,249.0983741,1261743.341
-133.2199554,-54.79759979,281.5137652,1477715.817
-133.2199554,-54.79759979,200,469950.2995
-133.2199554,-54.79759979,310.04032,1635370.263
-133.2199554,-54.79759979,247.8911051,1721613.937
-133.2199554,-54.79759979,309.2733419,2317912.98
-133.2199554,-54.79759979,297.0269348,2399153.169
-133.2199554,-54.79759979,261.7250466,1580201.817
-133.2199554,-54.79759979,281.5137652,1391843.159
-133.2199554,-54.79759979,294.4910865,2075547.403
-133.2199554,-54.79759979,268.56098,1459619.572
-133.2199554,-54.79759979,224.5551157,1225586.409
-133.2199554,-54.79759979,332.001506,1740840.865
-133.2199554,-54.79759979,308.058436,1474606.444
-133.2199554,-54.79759979,412.825629,1558404.8
-133.2199554,-54.79759979,232.0021552,1675615.876
-133.2199554,-54.79759979,238.7990787,719242.9039
-133.2199554,-54.79759979,254.6566316,1022906.303
-133.2199554,-54.79759979,276.5863337,1472394.163
-133.2199554,-54.79759979,247.8911051,1127805.834
-133.2199554,-54.79759979,254.9509757,933483.2582
-133.2199554,-54.79759979,322.2188697,1659037.467
-133.2199554,-54.79759979,199.1230775,517712.1179
-133.2199554,-54.79759979,259.4224354,1039715.301
-133.2199554,-54.79759979,230.4886114,1370169.355
-133.2199554,-54.79759979,319.4526569,2512395.315
-133.2199554,-54.79759979,306.022875,1791672.123
-133.2199554,-54.79759979,206.1552813,669944.9124
-133.2199554,-54.79759979,260.7680962,1532490.577
-133.2199554,-54.79759979,375,3700572.945
-133.2199554,-54.79759979,503.0159043,4630184.94
-133.2199554,-54.79759979,194.1648784,616429.6272
-133.2199554,-54.79759979,130.3840481,280700.6703
-133.2199554,-54.79759979,174.642492,873121.1892
-133.2199554,-54.79759979,163.4778272,272080.4252
-133.2199554,-54.79759979,208.8659857,758229.7515
-133.2199554,-54.79759979,208.8659857,692493.2812
-133.2199554,-54.79759979,344.419802,1392231.125
-133.2199554,-54.79759979,176.7766953,661212.7971
-133.2199554,-54.79759979,212.4264579,567475.6368
-133.2199554,-54.79759979,341.3209633,3111930.16
-133.2199554,-54.79759979,120.4159458,155015.7271
-133.2199554,-54.79759979,322.0248438,1210640.866
-133.2199554,-54.79759979,688.839604,7327949.354
-133.2199554,-54.79759979,343.9840113,3651293.276
-133.2199554,-54.79759979,372.1558813,985602.3604
-133.2199554,-54.79759979,364.1771547,5786176.088
-133.2199554,-54.79759979,304.1381265,3082898.71
-133.2199554,-54.79759979,275.3633963,1973740.416
-133.2199554,-54.79759979,261.7250466,1498606.35
-133.2199554,-54.79759979,340.0735215,2337173.478
-133.2199554,-54.79759979,286.0069929,1643312.388
-133.2199554,-54.79759979,304.1381265,2341556.986
-133.2199554,-54.79759979,327.299557,4639902.516
-133.2199554,-54.79759979,252.8339376,1131656.8
-133.2199554,-54.79759979,224.1093483,1205686.931
-133.2199554,-54.79759979,310.1612484,2053589.933
-133.2199554,-54.79759979,301.0398645,910309.7492
-133.2199554,-54.79759979,278.298401,1556842.601
-133.2199554,-54.79759979,256.5638322,1511770.369
-133.2199554,-54.79759979,289.0069203,1866752.292
-133.2199554,-54.79759979,302.2002647,1408749.853
-133.2199554,-54.79759979,276.6315239,958377.6025
-133.2199554,-54.79759979,167.6305461,764755.4768
-133.2199554,-54.79759979,220,827822.1226
-133.2199554,-54.79759979,205,1111966.24
-133.2199554,-54.79759979,182.0027472,332291.7502
-133.2199554,-54.79759979,172.4093965,869643.6415
-133.2199554,-54.79759979,340.4776057,6728540.169
-129.1066895,-46.71118164,212.1909517,1110918.358
-129.1066895,-46.71118164,337.0830758,2015350.884
-129.1066895,-46.71118164,307.7742679,4484962.874
-129.1066895,-46.71118164,308.058436,1353372.906
-128.4729004,-44.67297363,416.0829244,388018.5229
-128.4729004,-44.67297363,299.6664813,1636399.727
-128.4729004,-44.67297363,352.1718331,1546314.538
-128.4729004,-44.67297363,286.3564213,343085.9811
-128.4729004,-44.67297363,367.4914965,852913.9301
-128.4729004,-44.67297363,208.146583,805068.6804
-128.4729004,-44.67297363,425.2646235,895126.696
-128.4729004,-44.67297363,230.4886114,406262.489
-128.4729004,-44.67297363,261.629509,732533.4403
-128.4729004,-44.67297363,301.4962686,1236609.29
-128.4729004,-44.67297363,239.4263979,912394.1594
-128.4729004,-44.67297363,370.7424982,1495139.66
-128.4729004,-44.67297363,511.2973694,3225039.749
-128.4729004,-44.67297363,272.8094573,1821335.306
-128.4729004,-44.67297363,498.7233702,2594964.962
-128.4729004,-44.67297363,403.8873605,3270522.456
-128.4729004,-44.67297363,182.0027472,473831.9985
-128.4729004,-44.67297363,438.3206589,817880.0032
-127.6220398,-51.66335678,196.7866865,451696.2463
-127.6220398,-51.66335678,251.0975906,1278641.121
-127.6220398,-51.66335678,310.1612484,770248.8306
-127.6220398,-51.66335678,673.08989,1475990.884
-127.6220398,-51.66335678,322.684056,1137021.75
-127.6220398,-51.66335678,125.09996,81085.71654
-127.5912476,-51.47720337,178.465683,313353.3666
-127.5912476,-51.47720337,248.8473428,486134.4318
-127.5912476,-51.47720337,198.1161276,495373.3625
-127.5912476,-51.47720337,267.2545603,1403635.627
-127.5912476,-51.47720337,85.58621384,46036.91988
-127.5912476,-51.47720337,136.4734406,132329.1581
-127.5912476,-51.47720337,220.0568108,507137.6053
-121.838623,-45.63500977,345,1278194.205
-121.838623,-45.63500977,524.7856705,5931885.278
-121.838623,-45.63500977,260.4323329,1128070.636
-121.838623,-45.63500977,453.3486517,3373302.249
-121.838623,-45.63500977,378.4507894,3408978.2
-121.838623,-45.63500977,216.9101196,513285.7761
-120.1785889,-46.35546875,166.2077014,232771.3487
-120.1785889,-46.35546875,132.3820229,154321.543
-120.1785889,-46.35546875,134.1640786,155842.5644
-120.1785889,-46.35546875,132.0984481,142075.162
-120.1785889,-46.35546875,182.4828759,473215.8431
-120.1785889,-46.35546875,111.8033989,111145.1822
-120.1785889,-46.35546875,122.9837388,137379.5818
-120.1785889,-46.35546875,199.6246478,305837.7336
-120.1785889,-46.35546875,136.0147051,202600.1391
-120.1785889,-46.35546875,105.4751155,69659.50479
-120.1785889,-46.35546875,134.6291202,161265.9275
-120.1785889,-46.35546875,94.33981132,55253.26547
-120.1785889,-46.35546875,140.3566885,675688.629
-120.1785889,-46.35546875,120.2081528,57631.99295
-120.1785889,-46.35546875,154.029218,170231.0278
-120.1785889,-46.35546875,117.686023,143306.2968
-120.1785889,-46.35546875,112.8051417,72071.03506
-120.1785889,-46.35546875,125.09996,114086.2206
-120.1785889,-46.35546875,103.0776406,60211.19161
-120.1785889,-46.35546875,111.0180166,69709.16746
-120.1785889,-46.35546875,172.6991604,414577.4233
-120.1785889,-46.35546875,88.45903006,36950.5698
-120.1785889,-46.35546875,134.1640786,147369.2905
-120.1785889,-46.35546875,90.55385138,109061.2387
-120.1785889,-46.35546875,175.071414,265866.5776
-120.1785889,-46.35546875,185,276738.251
-120.1785889,-46.35546875,109.772492,65003.26175
-120.1785889,-46.35546875,136.0147051,141792.0052
-120.1785889,-46.35546875,195,239334.8427
-120.1785889,-46.35546875,170.2938637,395195.4386
-120.1785889,-46.35546875,187.4166481,487000.7986
-120.1785889,-46.35546875,272.855273,1881939.882
-120.1785889,-46.35546875,235.3720459,776299.4486
-120.1785889,-46.35546875,167.7050983,517698.6821
-120.1785889,-46.35546875,375,4347197.95
-120.1785889,-46.35546875,242.0743687,1319104.85
-120.1785889,-46.35546875,185.0675552,435269.5677
-120.1785889,-46.35546875,190.3943276,220743.9737
-117.7880859,-46.10327148,155.724115,223443.1133
-117.7880859,-46.10327148,192.9378138,672805.4431
-117.7880859,-46.10327148,166.2077014,278959.7396
-117.7880859,-46.10327148,241.3503677,968122.909
-117.7880859,-46.10327148,232.6478025,689025.1561
-117.7880859,-46.10327148,200.8108563,851430.2329
-117.7880859,-46.10327148,179.0251379,343337.2414
-117.7880859,-46.10327148,347.8505426,1365825.845
-117.7880859,-46.10327148,137.2953022,466118.4866
-117.7880859,-46.10327148,190.0657781,397740.2248
-117.7880859,-46.10327148,194.1648784,602412.6949
-117.7880859,-46.10327148,150.0833102,298109.9663
-117.7880859,-46.10327148,109.772492,79041.52069
-117.7880859,-46.10327148,196.468827,475941.4298
-117.7880859,-46.10327148,126.4911064,193831.3888
-117.7880859,-46.10327148,158.9024858,441510.4446
-117.7880859,-46.10327148,140.0892573,232866.3908
